  ENSEMBLE_MEMBER  COLUMN_HEIGHT   M_FLOW_RATE     SOURCE_START    SOURCE_DURAT    TOP_HAT_THICK   SUZUKI_A        SUZUKI_L        WIND_U          WIND_V          CLOUD_HEIGHT    CLOUD_THICK     FI_MEAN         DIAMETER_AGGR   DENSITY_AGGR    
      1125          0.66677        -0.01120        -0.09093         0.01341         0.38020        -0.70077         0.23810         0.91941        -0.40821         0.05983        -0.40776         0.91718        -0.46112        -0.56090
      1126         -0.85134        -0.29539        -0.12857         0.09603        -0.46177        -0.11646        -0.92692         0.53786        -0.23244         0.92249         0.00672        -0.46222         0.85038        -0.74014
      1127          0.65499        -0.14445        -0.71658        -0.07895        -0.83903         0.89441         0.51174        -0.62194        -0.39398         0.02083         0.11624        -0.72287        -0.01078        -0.93741
      1128          0.56562        -0.56864        -0.33075        -0.97225        -0.34113         0.45019         0.59855        -0.08982         0.23168        -0.39327         0.86681         0.04346        -0.30444         0.53484
      1129         -0.83224        -0.35188        -0.32501        -0.77754        -0.84971         0.00914        -0.41154         0.08862         0.90548        -0.69246         0.43257        -0.27344        -0.52410         0.70746
      1130         -0.75200         0.93757         0.33924         0.44627         0.58408        -0.56811        -0.14298         0.18781         0.59838        -0.05386        -0.82384        -0.06106        -0.32470         0.61278
      1131         -0.39511         0.55771         0.57679        -0.11679         0.74898        -0.30105         0.67149        -0.15954         0.41819         0.73922        -0.51444         0.19898         0.82740         0.14094
      1132          0.87674        -0.28860         0.99582         0.01591         0.22287         0.50236        -0.08996         0.56394         0.61796         0.14959         0.51773         0.27218         0.33390         0.43848
      1133         -0.18184        -0.72916         0.91528         0.33157         0.45461        -0.42439         0.70721         0.92965        -0.73275        -0.26582         0.83872        -0.94956        -0.34660         0.77872
      1134         -0.46049        -0.13299         0.13829         0.46445        -0.77278        -0.95045         0.61118        -0.83153         0.66940        -0.81928        -0.33414         0.33505        -0.34096         0.37180
      1135         -0.79369         0.15144        -0.91020        -0.59172         0.22824         0.08024        -0.76999         0.84348        -0.57175         0.26025        -0.62021        -0.02864         0.04252        -0.05729
      1136         -0.19667        -0.75267         0.60306         0.38686        -0.29438        -0.27188        -0.22043         0.76135        -0.43926         0.00763        -0.29044         0.72005         0.61251         0.58539
      1137          0.33460        -0.12002        -0.11667        -0.36836         0.12119         0.47199        -0.14067        -0.08436         0.17983         0.29250         0.79264         0.77751         0.92372        -0.41462
      1138          0.41410         0.87282         0.69704        -0.08389        -0.43884         0.12231         0.42013        -0.69886         0.80288        -0.16002        -0.63442        -0.96578        -0.29308         0.96464
      1139          0.81675         0.79293         0.98213         0.59651        -0.32833        -0.48711        -0.97909         0.93308        -0.20513        -0.68443        -0.85336        -0.20832        -0.03329        -0.11527
      1140          0.82531         0.97574        -0.77566        -0.98608        -0.14115         0.49506         0.65300        -0.19668         0.92291        -0.97188        -0.69986         0.85200         0.85413         0.98370
      1141          0.14328         0.64005         0.22581        -0.64159         0.90339        -0.34342         0.72789        -0.77853        -0.55096        -0.04464        -0.76535        -0.85571        -0.40511         0.23296
      1142          0.52271         0.00944         0.99248        -0.27666         0.96446         0.91109         0.17440        -0.49289         0.13045         0.65911        -0.95000        -0.63759        -0.31386         0.32486
      1143          0.07181        -0.13831         0.91972         0.35169         0.24270         0.12053         0.26288        -0.37270        -0.91164         0.88713         0.14629         0.60790         0.30077        -0.58010
      1144         -0.33829         0.79617        -0.66776         0.43087         0.53503        -0.91220         0.22856         0.36733         0.85756        -0.39973         0.95179        -0.87055        -0.61124         0.89022
